2016-09-06 10:32:22,771 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Key: 6052, -> Value: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:22,771 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleDocument: 2005_04_14_sadcsfs-uuu [Compatibility Mode] - Microsoft Word"
2016-09-06 10:32:22,771 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleNotAvailable: 
2016-09-06 10:32:22,771 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleOnlyFileClosed: 
2016-09-06 10:32:24,974 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Actual process list values:
2016-09-06 10:32:24,974 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Key: 6052, -> Value: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:24,974 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleDocument: 2005_04_14_sadcsfs-uuu [Compatibility Mode] - Microsoft Word"
2016-09-06 10:32:24,974 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleNotAvailable: 
2016-09-06 10:32:24,974 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleOnlyFileClosed: 
2016-09-06 10:32:27,287 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Actual process list values:
2016-09-06 10:32:27,287 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Key: 6052, -> Value: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:27,287 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleDocument: 2005_04_14_sadcsfs-uuu [Compatibility Mode] - Microsoft Word"
2016-09-06 10:32:27,287 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleNotAvailable: 
2016-09-06 10:32:27,287 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleOnlyFileClosed: 
2016-09-06 10:32:30,040 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Actual process list values:
2016-09-06 10:32:30,040 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Key: 6052, -> Value: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:30,040 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleDocument: 2005_04_14_sadcsfs-uuu [Compatibility Mode] - Microsoft Word"
2016-09-06 10:32:30,040 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleNotAvailable: 
2016-09-06 10:32:30,040 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleOnlyFileClosed: 
2016-09-06 10:32:32,460 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Actual process list values:
2016-09-06 10:32:32,460 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Key: 6052, -> Value: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:32,460 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleDocument: 2005_04_14_sadcsfs-uuu [Compatibility Mode] - Microsoft Word"
2016-09-06 10:32:32,460 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleNotAvailable: 
2016-09-06 10:32:32,460 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleOnlyFileClosed: 
2016-09-06 10:32:34,647 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Actual process list values:
2016-09-06 10:32:34,663 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Key: 6052, -> Value: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:34,663 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleDocument: 2005_04_14_sadcsfs-uuu [Compatibility Mode] - Microsoft Word"
2016-09-06 10:32:34,663 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleNotAvailable: 
2016-09-06 10:32:34,663 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleOnlyFileClosed: 
2016-09-06 10:32:36,819 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Actual process list values:
2016-09-06 10:32:36,819 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Key: 6052, -> Value: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:36,819 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleDocument: 2005_04_14_sadcsfs-uuu [Compatibility Mode] - Microsoft Word"
2016-09-06 10:32:36,835 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleNotAvailable: N/A"
2016-09-06 10:32:36,835 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleOnlyFileClosed: 
2016-09-06 10:32:39,150 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Actual process list values:
2016-09-06 10:32:39,209 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Key: 6052, -> Value: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:39,211 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleDocument: 2005_04_14_sadcsfs-uuu [Compatibility Mode] - Microsoft Word"
2016-09-06 10:32:39,212 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleNotAvailable: N/A"
2016-09-06 10:32:39,213 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleOnlyFileClosed: 
2016-09-06 10:32:41,389 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Actual process list values:
2016-09-06 10:32:41,389 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Key: 6052, -> Value: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
2016-09-06 10:32:41,389 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleDocument: 2005_04_14_sadcsfs-uuu [Compatibility Mode] - Microsoft Word"
2016-09-06 10:32:41,389 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleNotAvailable: N/A"
2016-09-06 10:32:41,389 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - titleOnlyFileClosed: 
2016-09-06 10:32:43,592 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Actual process list values:
2016-09-06 10:32:43,592 [Thread-24] INFO  com.cygnet.ourdrive.OurDriveService - Key: 6052, -> Value: C:\Users\Cygnet Cloud\.ourdrive\ourdrive_downloads\2005_04_14_sadcsfs-uuu.doc
